Canal,Franja Horaria,Año,Fecha,Día de la semana,Mes,Share Niños 4-8 años,Rating en Miles Niños 4-8 años,Share Amas de casa 18+,Rating en Miles Amas de casa 18+,Share Personas 4+,Rating en Miles Personas 4+
Señal Colombia,0600-2400,2018,2018-06-04,Monday,6,0.63,1.53,0.93,14.36,0.81,32.12
Señal Colombia,0600-2400,2018,2018-06-05,Tuesday,6,0.31,0.81,0.31,4.44,0.39,13.42
Señal Colombia,0600-2400,2018,2018-06-06,Wednesday,6,3.12,7.27,0.26,3.81,0.57,20.08
Señal Colombia,0600-2400,2018,2018-06-07,Thursday,6,0.68,1.57,0.45,6.44,0.45,15.82
Señal Colombia,0600-2400,2018,2018-06-08,Friday,6,1.34,3.19,0.31,4.31,0.49,17.07
Señal Colombia,0600-2400,2018,2018-06-09,Saturday,6,1.0,2.7,0.3,4.19,0.76,27.28
Señal Colombia,0600-2400,2018,2018-06-10,Sunday,6,0.03,0.06,0.53,7.38,0.46,16.7
Señal Colombia,0600-2400,2018,2018-06-11,Monday,6,1.62,5.0,0.72,11.65,0.98,40.68
Señal Colombia,0600-2400,2018,2018-06-12,Tuesday,6,0.54,1.38,0.29,4.38,0.33,11.86
Señal Colombia,0600-2400,2018,2018-06-13,Wednesday,6,0.09,0.25,0.24,3.72,0.32,11.59
Señal Colombia,0600-2400,2018,2018-06-14,Thursday,6,0.71,1.89,0.38,6.04,0.56,22.17
Señal Colombia,0600-2400,2018,2018-06-15,Friday,6,0.32,1.03,0.45,6.83,0.53,20.91
Señal Colombia,0600-2400,2018,2018-06-16,Saturday,6,0.3,0.84,0.5,7.11,0.59,21.78
Señal Colombia,0600-2400,2018,2018-06-17,Sunday,6,0.16,0.43,0.36,5.75,0.53,24.3
Señal Colombia,0600-2400,2018,2018-06-18,Monday,6,0.02,0.05,0.18,2.9,0.34,13.93
Señal Colombia,0600-2400,2018,2018-06-19,Tuesday,6,0.36,1.32,0.47,8.6,0.48,23.03
Señal Colombia,0600-2400,2018,2018-06-20,Wednesday,6,0.83,2.69,0.22,3.36,0.45,17.93
Señal Colombia,0600-2400,2018,2018-06-21,Thursday,6,0.03,0.1,0.33,4.78,0.39,15.3
Señal Colombia,0600-2400,2018,2018-06-22,Friday,6,0.36,1.12,0.25,3.72,0.49,18.99
Señal Colombia,0600-2400,2018,2018-06-23,Saturday,6,0.32,1.0,1.07,14.04,0.84,30.98
Señal Colombia,0600-2400,2018,2018-06-24,Sunday,6,0.29,0.88,0.77,11.61,0.89,36.55
Señal Colombia,0600-2400,2018,2018-06-25,Monday,6,0.67,2.14,0.44,6.68,0.6,24.26
Señal Colombia,0600-2400,2018,2018-06-26,Tuesday,6,0.63,1.85,0.54,8.07,0.66,26.04
Señal Colombia,0600-2400,2018,2018-06-27,Wednesday,6,0.5,1.26,0.35,5.16,0.39,15.04
Señal Colombia,0600-2400,2018,2018-06-28,Thursday,6,0.43,1.25,0.21,3.54,0.23,10.77
Señal Colombia,0600-2400,2018,2018-06-29,Friday,6,1.4,3.99,0.31,4.41,0.7,24.48
Señal Colombia,0600-2400,2018,2018-06-30,Saturday,6,0.66,1.68,0.86,11.03,0.7,23.83
Señal Colombia,0600-2400,2018,2018-07-01,Sunday,7,0.97,2.0,1.72,22.8,1.25,44.41
Señal Colombia,0600-2400,2018,2018-07-02,Monday,7,1.5,3.64,0.8,11.96,0.66,26.44
Señal Colombia,0600-2400,2018,2018-07-03,Tuesday,7,0.25,0.89,0.71,11.45,0.59,26.72
Señal Colombia,0600-2400,2018,2018-07-04,Wednesday,7,0.79,2.6,0.31,3.99,0.59,19.99
Señal Colombia,0600-2400,2018,2018-07-05,Thursday,7,0.35,0.96,0.89,12.3,0.64,22.88
Señal Colombia,0600-2400,2018,2018-07-06,Friday,7,0.64,1.8,0.37,4.93,0.44,16.0
Señal Colombia,0600-2400,2018,2018-07-07,Saturday,7,0.35,0.84,1.08,14.78,0.89,32.04
Señal Colombia,0600-2400,2018,2018-07-08,Sunday,7,0.18,0.45,0.37,5.31,0.4,14.36
Señal Colombia,0600-2400,2018,2018-07-09,Monday,7,0.35,0.73,0.23,3.26,0.31,10.6
Señal Colombia,0600-2400,2018,2018-07-10,Tuesday,7,0.61,1.25,0.46,6.53,0.55,19.18
Señal Colombia,0600-2400,2018,2018-07-11,Wednesday,7,0.57,1.05,0.34,5.09,0.44,15.92
Señal Colombia,0600-2400,2018,2018-07-12,Thursday,7,0.75,1.52,0.33,4.54,0.47,15.28
Señal Colombia,0600-2400,2018,2018-07-13,Friday,7,0.46,0.95,0.24,3.44,0.34,11.62
Señal Colombia,0600-2400,2018,2018-07-14,Saturday,7,0.16,0.45,0.65,8.71,0.7,23.96
Señal Colombia,0600-2400,2018,2018-07-15,Sunday,7,0.19,0.51,0.68,10.34,0.69,28.53
Señal Colombia,0600-2400,2018,2018-07-16,Monday,7,0.3,0.66,0.37,5.35,0.31,10.97
Señal Colombia,0600-2400,2018,2018-07-17,Tuesday,7,0.44,0.99,0.34,4.98,0.47,16.9
Señal Colombia,0600-2400,2018,2018-07-18,Wednesday,7,0.84,1.79,0.33,4.78,0.41,14.14
Señal Colombia,0600-2400,2018,2018-07-19,Thursday,7,0.53,1.34,0.44,6.08,0.64,22.16
Señal Colombia,0600-2400,2018,2018-07-20,Friday,7,0.74,2.05,0.85,11.98,0.89,33.32
Señal Colombia,0600-2400,2018,2018-07-21,Saturday,7,0.78,1.87,0.61,7.56,0.82,27.2
Señal Colombia,0600-2400,2018,2018-07-22,Sunday,7,0.6,1.27,1.2,17.11,0.99,35.48
Señal Colombia,0600-2400,2018,2018-07-23,Monday,7,0.68,1.68,0.46,6.38,0.55,18.81
Señal Colombia,0600-2400,2018,2018-07-24,Tuesday,7,1.02,2.29,0.36,5.27,0.53,18.73
Señal Colombia,0600-2400,2018,2018-07-25,Wednesday,7,0.73,1.8,0.4,5.89,0.47,16.84
Señal Colombia,0600-2400,2018,2018-07-26,Thursday,7,0.78,1.64,0.2,2.85,0.44,14.99
Señal Colombia,0600-2400,2018,2018-07-27,Friday,7,0.44,1.0,0.26,3.79,0.35,11.95
Señal Colombia,0600-2400,2018,2018-07-28,Saturday,7,0.14,0.34,0.63,7.86,0.62,20.61
Señal Colombia,0600-2400,2018,2018-07-29,Sunday,7,0.13,0.32,0.7,10.28,0.63,23.04
Señal Colombia,0600-2400,2018,2018-07-30,Monday,7,0.39,0.91,0.65,9.55,0.67,23.37
Señal Colombia,0600-2400,2018,2018-07-31,Tuesday,7,0.94,2.45,0.27,3.8,0.41,14.35
Señal Colombia,0600-2400,2018,2018-08-01,Wednesday,8,0.38,0.77,0.5,7.04,0.55,18.96
Señal Colombia,0600-2400,2018,2018-08-02,Thursday,8,0.54,1.16,0.37,5.37,0.49,16.52
Señal Colombia,0600-2400,2018,2018-08-03,Friday,8,0.81,1.8,0.32,4.47,0.56,18.43
Señal Colombia,0600-2400,2018,2018-08-04,Saturday,8,1.31,4.08,0.59,7.39,0.84,27.95
Señal Colombia,0600-2400,2018,2018-08-05,Sunday,8,0.42,0.99,0.46,6.14,0.6,21.6
Señal Colombia,0600-2400,2018,2018-08-06,Monday,8,0.44,1.06,0.47,6.56,0.83,28.74
Señal Colombia,0600-2400,2018,2018-08-07,Tuesday,8,0.5,1.38,0.93,14.41,0.99,39.13
Señal Colombia,0600-2400,2018,2018-08-08,Wednesday,8,0.59,1.47,0.17,2.36,0.28,9.28
Señal Colombia,0600-2400,2018,2018-08-09,Thursday,8,0.46,1.18,0.35,4.98,0.49,16.46
Señal Colombia,0600-2400,2018,2018-08-10,Friday,8,1.99,4.28,0.54,7.61,0.72,23.11
Señal Colombia,0600-2400,2018,2018-08-11,Saturday,8,0.96,2.74,0.38,4.87,0.56,18.45
Señal Colombia,0600-2400,2018,2018-08-12,Sunday,8,0.39,1.06,0.79,10.79,0.66,23.9
Señal Colombia,0600-2400,2018,2018-08-13,Monday,8,0.08,0.18,0.23,3.27,0.28,9.78
Señal Colombia,0600-2400,2018,2018-08-14,Tuesday,8,0.32,0.77,0.31,4.76,0.31,10.81
Señal Colombia,0600-2400,2018,2018-08-15,Wednesday,8,0.54,1.26,0.5,6.86,0.48,15.81
Señal Colombia,0600-2400,2018,2018-08-16,Thursday,8,0.36,0.73,0.54,7.54,0.58,18.89
Señal Colombia,0600-2400,2018,2018-08-17,Friday,8,0.66,1.38,0.51,6.97,0.52,16.8
Señal Colombia,0600-2400,2018,2018-08-18,Saturday,8,0.49,1.42,0.42,5.04,0.49,15.58
Señal Colombia,0600-2400,2018,2018-08-19,Sunday,8,0.34,0.72,0.89,11.18,0.76,24.91
Señal Colombia,0600-2400,2018,2018-08-20,Monday,8,0.14,0.37,0.86,12.31,0.59,21.27
Señal Colombia,0600-2400,2018,2018-08-21,Tuesday,8,0.66,1.74,0.2,3.0,0.28,9.71
Señal Colombia,0600-2400,2018,2018-08-22,Wednesday,8,0.3,0.73,0.64,9.47,0.79,27.0
Señal Colombia,0600-2400,2018,2018-08-23,Thursday,8,0.34,0.75,0.2,2.89,0.26,8.59
Señal Colombia,0600-2400,2018,2018-08-24,Friday,8,0.35,0.9,0.27,3.7,0.35,11.87
Señal Colombia,0600-2400,2018,2018-08-25,Saturday,8,0.24,0.75,0.74,9.45,0.55,18.7
Señal Colombia,0600-2400,2018,2018-08-26,Sunday,8,0.22,0.59,0.74,10.83,0.75,27.44
Señal Colombia,0600-2400,2018,2018-08-27,Monday,8,0.56,1.28,0.41,5.98,0.4,13.95
Señal Colombia,0600-2400,2018,2018-08-28,Tuesday,8,0.67,1.41,0.13,1.87,0.31,11.1
Señal Colombia,0600-2400,2018,2018-08-29,Wednesday,8,1.51,3.65,0.28,3.98,0.35,11.84
Señal Colombia,0600-2400,2018,2018-08-30,Thursday,8,0.66,2.09,0.46,6.75,0.52,18.09
Señal Colombia,0600-2400,2018,2018-08-31,Friday,8,1.64,4.28,0.26,3.7,0.86,29.42
Señal Colombia,0600-2400,2018,2018-09-01,Saturday,9,0.8,2.37,0.49,6.14,0.5,16.2
Señal Colombia,0600-2400,2018,2018-09-02,Sunday,9,0.43,1.21,0.83,11.38,0.66,24.16
Señal Colombia,0600-2400,2018,2018-09-03,Monday,9,1.58,3.85,0.41,6.14,0.51,17.77
Señal Colombia,0600-2400,2018,2018-09-04,Tuesday,9,0.93,1.92,0.19,2.85,0.44,15.41
Señal Colombia,0600-2400,2018,2018-09-05,Wednesday,9,1.02,1.75,0.18,2.68,0.33,11.1
Señal Colombia,0600-2400,2018,2018-09-06,Thursday,9,1.19,2.58,0.38,5.6,0.87,29.13
Señal Colombia,0600-2400,2018,2018-09-07,Friday,9,0.64,1.65,1.08,15.55,0.8,28.52
Señal Colombia,0600-2400,2018,2018-09-08,Saturday,9,0.63,1.54,0.73,9.24,0.79,25.07
Señal Colombia,0600-2400,2018,2018-09-09,Sunday,9,0.36,0.87,1.0,14.11,1.18,44.51
Señal Colombia,0600-2400,2018,2018-09-10,Monday,9,0.42,0.9,0.43,6.32,0.42,14.52
Señal Colombia,0600-2400,2018,2018-09-11,Tuesday,9,2.28,4.69,0.48,6.85,0.58,20.29
Señal Colombia,0600-2400,2018,2018-09-12,Wednesday,9,2.53,5.46,0.59,8.54,0.6,20.95
Señal Colombia,0600-2400,2018,2018-09-13,Thursday,9,0.68,1.41,0.19,2.75,0.28,9.43
Señal Colombia,0600-2400,2018,2018-09-14,Friday,9,1.16,3.07,1.09,15.73,0.95,33.25
Señal Colombia,0600-2400,2018,2018-09-15,Saturday,9,0.16,0.52,0.2,2.64,0.18,6.47
Señal Colombia,0600-2400,2018,2018-09-16,Sunday,9,0.33,0.88,0.45,6.24,0.45,16.41
Señal Colombia,0600-2400,2018,2018-09-17,Monday,9,0.41,1.0,0.35,4.8,0.48,15.6
Señal Colombia,0600-2400,2018,2018-09-18,Tuesday,9,0.05,0.1,0.28,4.01,0.29,9.81
Señal Colombia,0600-2400,2018,2018-09-19,Wednesday,9,0.3,0.66,0.43,6.22,0.74,25.28
Señal Colombia,0600-2400,2018,2018-09-20,Thursday,9,2.75,5.47,0.76,10.57,1.19,39.57
Señal Colombia,0600-2400,2018,2018-09-21,Friday,9,0.22,0.52,0.61,8.15,0.48,15.89
Señal Colombia,0600-2400,2018,2018-09-22,Saturday,9,0.19,0.5,1.22,14.6,0.98,31.05
Señal Colombia,0600-2400,2018,2018-09-23,Sunday,9,0.26,0.65,1.1,14.41,0.97,34.85
Señal Colombia,0600-2400,2018,2018-09-24,Monday,9,1.52,3.05,0.48,6.98,0.46,15.95
Señal Colombia,0600-2400,2018,2018-09-25,Tuesday,9,1.42,2.75,0.46,6.58,0.56,19.38
Señal Colombia,0600-2400,2018,2018-09-26,Wednesday,9,0.33,0.7,0.3,4.21,0.32,11.28
Señal Colombia,0600-2400,2018,2018-09-27,Thursday,9,1.06,1.98,0.15,2.18,0.39,13.04
Señal Colombia,0600-2400,2018,2018-09-28,Friday,9,0.65,1.27,0.21,2.9,0.44,14.55
Señal Colombia,0600-2400,2018,2018-09-29,Saturday,9,0.3,0.89,0.87,11.33,0.68,23.28
Señal Colombia,0600-2400,2018,2018-09-30,Sunday,9,0.52,1.21,1.09,15.23,1.33,48.62
Señal Colombia,0600-2400,2018,2018-10-01,Monday,10,0.98,2.5,0.52,7.34,0.62,21.25
Señal Colombia,0600-2400,2018,2018-10-02,Tuesday,10,0.27,0.58,0.27,3.89,0.42,14.52
Señal Colombia,0600-2400,2018,2018-10-03,Wednesday,10,0.35,0.82,0.39,5.6,0.39,13.57
Señal Colombia,0600-2400,2018,2018-10-04,Thursday,10,0.21,0.44,0.59,8.35,0.56,18.74
Señal Colombia,0600-2400,2018,2018-10-05,Friday,10,0.79,2.04,0.54,7.21,0.55,18.3
Señal Colombia,0600-2400,2018,2018-10-06,Saturday,10,0.83,2.4,0.84,10.92,0.9,29.8
Señal Colombia,0600-2400,2018,2018-10-07,Sunday,10,0.94,2.26,0.64,8.98,0.69,24.79
Señal Colombia,0600-2400,2018,2018-10-08,Monday,10,0.55,1.66,0.41,5.99,0.47,17.11
Señal Colombia,0600-2400,2018,2018-10-09,Tuesday,10,0.67,2.08,0.31,4.52,0.47,17.21
Señal Colombia,0600-2400,2018,2018-10-10,Wednesday,10,1.01,2.64,0.53,7.48,0.61,21.64
Señal Colombia,0600-2400,2018,2018-10-11,Thursday,10,0.91,2.94,0.28,4.06,0.46,16.59
Señal Colombia,0600-2400,2018,2018-10-12,Friday,10,0.72,1.92,0.91,12.3,1.03,34.69
Señal Colombia,0600-2400,2018,2018-10-13,Saturday,10,0.29,0.62,0.8,9.29,0.71,20.91
Señal Colombia,0600-2400,2018,2018-10-14,Sunday,10,0.16,0.38,1.17,14.09,0.84,26.75
Señal Colombia,0600-2400,2018,2018-10-15,Monday,10,0.28,0.66,0.42,5.95,0.55,19.8
Señal Colombia,0600-2400,2018,2018-10-16,Tuesday,10,0.31,0.75,0.34,4.75,0.42,14.83
Señal Colombia,0600-2400,2018,2018-10-17,Wednesday,10,1.95,4.01,0.45,6.0,0.89,28.92
Señal Colombia,0600-2400,2018,2018-10-18,Thursday,10,0.3,0.55,0.46,6.55,0.55,17.93
Señal Colombia,0600-2400,2018,2018-10-19,Friday,10,0.93,2.39,0.39,5.39,0.53,17.56
Señal Colombia,0600-2400,2018,2018-10-20,Saturday,10,0.17,0.46,1.2,15.18,0.89,29.22
Señal Colombia,0600-2400,2018,2018-10-21,Sunday,10,0.37,0.79,0.57,7.97,0.61,21.81
Señal Colombia,0600-2400,2018,2018-10-22,Monday,10,0.71,1.63,0.23,3.3,0.56,18.94
Señal Colombia,0600-2400,2018,2018-10-23,Tuesday,10,0.45,0.94,0.43,6.11,0.44,14.99
Señal Colombia,0600-2400,2018,2018-10-24,Wednesday,10,0.54,1.12,0.32,4.33,0.31,10.45
Señal Colombia,0600-2400,2018,2018-10-25,Thursday,10,0.81,1.89,0.45,6.3,0.42,13.63
Señal Colombia,0600-2400,2018,2018-10-26,Friday,10,0.39,0.89,0.55,7.14,0.4,12.33
Señal Colombia,0600-2400,2018,2018-10-27,Saturday,10,0.28,0.81,0.83,9.67,0.71,22.36
Señal Colombia,0600-2400,2018,2018-10-28,Sunday,10,0.41,0.91,0.76,10.06,0.75,25.59
Señal Colombia,0600-2400,2018,2018-10-29,Monday,10,0.6,1.22,0.26,3.83,0.39,13.17
Señal Colombia,0600-2400,2018,2018-10-30,Tuesday,10,0.04,0.09,0.36,4.73,0.38,12.09
Señal Colombia,0600-2400,2018,2018-10-31,Wednesday,10,0.68,1.02,0.53,6.53,0.51,15.04
Señal Colombia,0600-2400,2018,2018-11-01,Thursday,11,0.38,0.91,0.44,5.89,0.61,20.21
Señal Colombia,0600-2400,2018,2018-11-02,Friday,11,0.29,0.69,0.59,7.62,0.79,25.14
Señal Colombia,0600-2400,2018,2018-11-03,Saturday,11,0.6,1.6,1.14,13.44,0.83,27.17
Señal Colombia,0600-2400,2018,2018-11-04,Sunday,11,0.24,0.53,0.98,11.58,0.89,28.53
Señal Colombia,0600-2400,2018,2018-11-05,Monday,11,1.34,3.17,0.7,9.72,0.76,28.16
Señal Colombia,0600-2400,2018,2018-11-06,Tuesday,11,0.81,1.85,0.39,5.07,0.42,13.49
Señal Colombia,0600-2400,2018,2018-11-07,Wednesday,11,1.16,2.74,0.37,4.97,0.57,18.48
Señal Colombia,0600-2400,2018,2018-11-08,Thursday,11,1.13,2.58,0.53,6.95,0.76,24.89
Señal Colombia,0600-2400,2018,2018-11-09,Friday,11,0.4,0.96,0.32,4.32,0.31,10.12
Señal Colombia,0600-2400,2018,2018-11-10,Saturday,11,1.09,3.38,0.78,9.77,0.83,27.19
Señal Colombia,0600-2400,2018,2018-11-11,Sunday,11,0.16,0.43,1.29,17.21,0.97,33.81
Señal Colombia,0600-2400,2018,2018-11-12,Monday,11,1.14,3.16,1.06,14.67,0.88,32.06
Señal Colombia,0600-2400,2018,2018-11-13,Tuesday,11,2.68,6.76,0.51,7.09,0.91,31.42
Señal Colombia,0600-2400,2018,2018-11-14,Wednesday,11,1.51,3.61,0.56,7.61,0.71,23.89
Señal Colombia,0600-2400,2018,2018-11-15,Thursday,11,0.96,2.64,0.45,6.03,0.58,19.71
Señal Colombia,0600-2400,2018,2018-11-16,Friday,11,0.75,2.04,0.52,6.78,0.68,22.42
Señal Colombia,0600-2400,2018,2018-11-17,Saturday,11,0.27,0.85,0.69,8.48,0.57,18.75
Señal Colombia,0600-2400,2018,2018-11-18,Sunday,11,0.16,0.39,0.92,12.6,0.92,32.03
Señal Colombia,0600-2400,2018,2018-11-19,Monday,11,0.36,1.1,0.3,4.16,0.51,17.19
Señal Colombia,0600-2400,2018,2018-11-20,Tuesday,11,0.8,2.03,0.82,10.82,1.27,42.63
Señal Colombia,0600-2400,2018,2018-11-21,Wednesday,11,0.75,2.15,0.73,10.12,0.87,30.1
Señal Colombia,0600-2400,2018,2018-11-22,Thursday,11,0.62,1.49,0.7,9.27,0.6,19.74
Señal Colombia,0600-2400,2018,2018-11-23,Friday,11,1.58,4.52,0.95,12.63,0.9,29.48
Señal Colombia,0600-2400,2018,2018-11-24,Saturday,11,0.73,2.16,1.63,19.74,1.11,35.41
Señal Colombia,0600-2400,2018,2018-11-25,Sunday,11,0.03,0.08,0.54,6.72,0.4,13.3
Señal Colombia,0600-2400,2018,2018-11-26,Monday,11,0.61,1.86,0.69,9.6,0.76,25.87
Señal Colombia,0600-2400,2018,2018-11-27,Tuesday,11,0.28,0.8,0.55,7.6,0.68,22.93
Señal Colombia,0600-2400,2018,2018-11-28,Wednesday,11,0.28,0.77,0.42,5.6,0.4,13.95
Señal Colombia,0600-2400,2018,2018-11-29,Thursday,11,1.54,3.95,0.74,8.86,0.88,27.52
Señal Colombia,0600-2400,2018,2018-11-30,Friday,11,1.6,4.82,0.8,9.8,0.91,28.42
Señal Colombia,0600-2400,2018,2018-12-01,Saturday,12,0.82,2.03,1.14,11.98,0.95,25.89
Señal Colombia,0600-2400,2018,2018-12-02,Sunday,12,0.84,2.01,1.12,12.72,0.96,28.46
Señal Colombia,0600-2400,2018,2018-12-03,Monday,12,0.63,1.56,0.38,4.67,0.55,17.38
Señal Colombia,0600-2400,2018,2018-12-04,Tuesday,12,1.2,2.61,0.42,5.01,0.54,16.44
Señal Colombia,0600-2400,2018,2018-12-05,Wednesday,12,0.71,1.7,0.32,3.98,0.63,19.75
Señal Colombia,0600-2400,2018,2018-12-06,Thursday,12,0.1,0.29,0.3,3.61,0.32,10.1
Señal Colombia,0600-2400,2018,2018-12-07,Friday,12,0.76,1.72,0.7,6.99,0.73,18.53
Señal Colombia,0600-2400,2018,2018-12-08,Saturday,12,3.06,6.69,1.15,12.11,1.31,36.83
Señal Colombia,0600-2400,2018,2018-12-09,Sunday,12,10.11,18.27,1.56,19.21,2.15,69.91
Señal Colombia,0600-2400,2018,2018-12-10,Monday,12,0.35,1.08,0.4,4.95,0.48,15.4
Señal Colombia,0600-2400,2018,2018-12-11,Tuesday,12,2.02,5.13,1.05,13.66,1.29,41.92
Señal Colombia,0600-2400,2018,2018-12-12,Wednesday,12,0.3,0.87,0.36,4.42,0.47,14.91
Señal Colombia,0600-2400,2018,2018-12-13,Thursday,12,0.46,1.23,0.3,3.64,0.43,13.59
Señal Colombia,0600-2400,2018,2018-12-14,Friday,12,0.54,1.23,0.36,3.98,0.44,12.62
Señal Colombia,0600-2400,2018,2018-12-15,Saturday,12,0.28,0.69,0.8,8.28,0.58,15.56
Señal Colombia,0600-2400,2018,2018-12-16,Sunday,12,0.15,0.36,0.58,6.43,0.48,14.41
Señal Colombia,0600-2400,2018,2018-12-17,Monday,12,1.2,3.34,0.37,4.53,0.59,18.18
Señal Colombia,0600-2400,2018,2018-12-18,Tuesday,12,0.84,1.83,0.68,8.2,1.34,38.7
Señal Colombia,0600-2400,2018,2018-12-19,Wednesday,12,0.17,0.51,0.56,6.54,0.64,18.73
Señal Colombia,0600-2400,2018,2018-12-20,Thursday,12,0.34,0.97,0.35,4.1,0.41,12.13
Señal Colombia,0600-2400,2018,2018-12-21,Friday,12,0.24,0.67,0.75,8.38,0.65,18.67
Señal Colombia,0600-2400,2018,2018-12-22,Saturday,12,0.62,1.52,1.23,11.47,1.12,28.03
Señal Colombia,0600-2400,2018,2018-12-23,Sunday,12,0.31,0.65,0.57,5.22,1.27,32.39
Señal Colombia,0600-2400,2018,2018-12-24,Monday,12,0.76,1.36,0.42,2.99,0.54,11.2
Señal Colombia,0600-2400,2018,2018-12-25,Tuesday,12,1.58,2.76,0.98,10.37,0.95,26.26
Señal Colombia,0600-2400,2018,2018-12-26,Wednesday,12,0.28,0.58,0.39,4.87,0.38,12.11
Señal Colombia,0600-2400,2018,2018-12-27,Thursday,12,0.43,1.03,0.31,3.94,0.45,13.96
Señal Colombia,0600-2400,2018,2018-12-28,Friday,12,0.94,2.05,0.34,4.03,0.47,13.94
Señal Colombia,0600-2400,2018,2018-12-29,Saturday,12,0.43,1.13,0.74,8.0,0.51,14.19
Señal Colombia,0600-2400,2018,2018-12-30,Sunday,12,0.08,0.18,1.12,11.24,0.88,22.69
Señal Colombia,0600-2400,2018,2018-12-31,Monday,12,0.6,0.94,0.39,3.2,0.36,7.52
Señal Colombia,0600-2400,2019,2019-01-01,Tuesday,1,0.11,0.21,1.11,11.27,0.7,18.75
Señal Colombia,0600-2400,2019,2019-01-02,Wednesday,1,0.56,1.16,0.46,5.93,0.51,16.04
Señal Colombia,0600-2400,2019,2019-01-03,Thursday,1,0.5,1.17,0.64,8.03,0.54,16.8
Señal Colombia,0600-2400,2019,2019-01-04,Friday,1,4.03,9.26,0.39,4.99,1.02,32.95
Señal Colombia,0600-2400,2019,2019-01-05,Saturday,1,1.03,2.18,1.19,13.66,1.31,40.18
Señal Colombia,0600-2400,2019,2019-01-06,Sunday,1,0.71,1.16,0.79,9.45,0.79,23.62
Señal Colombia,0600-2400,2019,2019-01-07,Monday,1,0.21,0.36,1.43,19.63,0.93,32.25
Señal Colombia,0600-2400,2019,2019-01-08,Tuesday,1,1.11,2.73,0.44,5.92,0.54,18.43
Señal Colombia,0600-2400,2019,2019-01-09,Wednesday,1,0.82,1.97,0.4,5.33,0.48,15.91
Señal Colombia,0600-2400,2019,2019-01-10,Thursday,1,0.84,2.07,0.44,5.92,0.47,16.51
Señal Colombia,0600-2400,2019,2019-01-11,Friday,1,1.69,4.54,0.4,5.22,0.56,19.04
Señal Colombia,0600-2400,2019,2019-01-12,Saturday,1,0.29,0.81,0.99,12.05,0.95,30.3
Señal Colombia,0600-2400,2019,2019-01-13,Sunday,1,0.43,0.9,0.74,10.39,0.72,25.57
Señal Colombia,0600-2400,2019,2019-01-14,Monday,1,1.44,4.06,0.52,7.13,0.61,21.52
Señal Colombia,0600-2400,2019,2019-01-15,Tuesday,1,3.42,8.92,0.78,11.34,0.84,29.53
Señal Colombia,0600-2400,2019,2019-01-16,Wednesday,1,1.56,4.6,0.47,6.67,0.62,21.62
Señal Colombia,0600-2400,2019,2019-01-17,Thursday,1,0.6,1.54,0.44,6.58,0.51,18.77
Señal Colombia,0600-2400,2019,2019-01-18,Friday,1,1.52,3.91,0.47,6.82,0.65,23.08
Señal Colombia,0600-2400,2019,2019-01-19,Saturday,1,1.5,3.24,0.76,9.53,0.73,23.82
Señal Colombia,0600-2400,2019,2019-01-20,Sunday,1,0.7,1.48,0.79,10.26,0.79,26.18
Señal Colombia,0600-2400,2019,2019-01-21,Monday,1,1.84,5.04,0.65,9.55,0.81,29.03
Señal Colombia,0600-2400,2019,2019-01-22,Tuesday,1,2.5,6.72,0.89,12.55,0.98,33.65
Señal Colombia,0600-2400,2019,2019-01-23,Wednesday,1,3.35,8.61,0.46,6.93,0.89,31.15
Señal Colombia,0600-2400,2019,2019-01-24,Thursday,1,4.05,9.76,0.85,12.4,1.02,35.65
Señal Colombia,0600-2400,2019,2019-01-25,Friday,1,1.93,4.94,0.88,12.39,0.87,29.99
Señal Colombia,0600-2400,2019,2019-01-26,Saturday,1,0.05,0.13,0.67,8.22,0.53,16.9
Señal Colombia,0600-2400,2019,2019-01-27,Sunday,1,0.13,0.28,0.75,10.46,0.84,29.68
Señal Colombia,0600-2400,2019,2019-01-28,Monday,1,2.27,5.08,0.73,10.75,0.8,28.55
Señal Colombia,0600-2400,2019,2019-01-29,Tuesday,1,2.85,7.36,0.32,4.57,0.69,24.79
Señal Colombia,0600-2400,2019,2019-01-30,Wednesday,1,3.42,7.81,0.23,3.38,0.52,18.17
Señal Colombia,0600-2400,2019,2019-01-31,Thursday,1,3.53,8.09,0.46,6.78,1.07,37.09
Señal Colombia,0600-2400,2019,2019-02-01,Friday,2,2.49,5.63,0.56,8.1,0.68,23.08
Señal Colombia,0600-2400,2019,2019-02-02,Saturday,2,1.7,4.74,0.87,10.69,0.85,27.8
Señal Colombia,0600-2400,2019,2019-02-03,Sunday,2,2.43,4.97,1.02,13.94,1.0,35.52
Señal Colombia,0600-2400,2019,2019-02-04,Monday,2,3.88,8.5,0.34,5.01,0.76,25.97
Señal Colombia,0600-2400,2019,2019-02-05,Tuesday,2,2.22,4.9,0.59,8.44,0.73,24.8
Señal Colombia,0600-2400,2019,2019-02-06,Wednesday,2,4.12,8.93,0.59,8.54,0.76,25.59
Señal Colombia,0600-2400,2019,2019-02-07,Thursday,2,2.41,4.62,0.37,5.65,0.83,29.37
Señal Colombia,0600-2400,2019,2019-02-08,Friday,2,0.96,1.99,0.31,4.53,0.46,15.74
Señal Colombia,0600-2400,2019,2019-02-09,Saturday,2,2.16,5.59,0.79,10.11,1.09,35.77
Señal Colombia,0600-2400,2019,2019-02-10,Sunday,2,0.73,1.6,1.54,21.43,1.07,38.54
